precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,driverId,grid,driver_age,constructor,results
0.0,21.2,12.6,16.6,16.0,18,11,826,16,29,5,1
0.0,21.2,12.6,16.6,16.0,18,11,825,9,31,210,1
0.0,21.2,12.6,16.6,16.0,18,11,847,18,25,3,1
0.0,21.2,12.6,16.6,16.0,18,11,154,7,37,210,1
0.0,21.2,12.6,16.6,16.0,18,11,848,5,27,9,1
0.0,21.2,12.6,16.6,16.0,18,11,807,13,36,4,1
0.0,21.2,12.6,16.6,16.0,18,11,9,19,38,3,1
0.0,21.2,12.6,16.6,16.0,18,11,20,2,36,6,0
0.0,21.2,12.6,16.6,16.0,18,11,844,14,26,6,0
0.0,21.2,12.6,16.6,16.0,18,11,840,17,24,211,0
0.0,21.2,12.6,16.6,16.0,18,11,822,4,34,131,0
0.0,28.7,15.5,23.0,16.8,24,12,1,1,38,131,1
0.0,28.7,15.5,23.0,16.8,24,12,830,2,26,9,1
0.0,28.7,15.5,23.0,16.8,24,12,844,3,26,6,1
0.0,28.7,15.5,23.0,16.8,24,12,822,20,34,131,1
0.0,28.7,15.5,23.0,16.8,24,12,20,4,36,6,1
0.0,28.7,15.5,23.0,16.8,24,12,848,5,27,9,1
0.0,28.7,15.5,23.0,16.8,24,12,815,10,33,211,1
0.0,28.7,15.5,23.0,16.8,24,12,846,6,23,1,1
0.0,28.7,15.5,23.0,16.8,24,12,826,13,29,5,1
0.0,28.7,15.5,23.0,16.8,24,12,832,8,29,1,1
0.0,28.7,15.5,23.0,16.8,24,12,817,7,34,4,1
0.0,28.7,15.5,23.0,16.8,24,12,807,9,36,4,1
0.0,28.7,15.5,23.0,16.8,24,12,8,17,44,51,1
0.0,28.7,15.5,23.0,16.8,24,12,825,14,31,210,1
0.0,28.7,15.5,23.0,16.8,24,12,154,15,37,210,1
0.0,28.7,15.5,23.0,16.8,24,12,841,16,29,51,1
0.0,28.7,15.5,23.0,16.8,24,12,847,18,25,3,1
0.0,28.7,15.5,23.0,16.8,24,12,842,11,27,5,1
0.0,28.7,15.5,23.0,16.8,24,12,9,19,38,3,1
0.0,28.7,15.5,23.0,16.8,24,12,840,12,24,211,0
0.0,26.3,11.6,21.1,8.2,70,7,822,1,34,131,1
0.0,26.3,11.6,21.1,8.2,70,7,844,7,26,6,1
0.0,26.3,11.6,21.1,8.2,70,7,846,3,23,1,1
0.0,26.3,11.6,21.1,8.2,70,7,1,5,38,131,1
0.0,26.3,11.6,21.1,8.2,70,7,832,8,29,1,1
0.0,26.3,11.6,21.1,8.2,70,7,815,6,33,211,1
0.0,26.3,11.6,21.1,8.2,70,7,842,12,27,213,1
0.0,26.3,11.6,21.1,8.2,70,7,839,14,27,4,1
0.0,26.3,11.6,21.1,8.2,70,7,841,18,29,51,1
0.0,26.3,11.6,21.1,8.2,70,7,20,11,36,6,1
0.0,26.3,11.6,21.1,8.2,70,7,849,20,28,3,1
0.0,26.3,11.6,21.1,8.2,70,7,826,13,29,213,0
0.0,26.3,11.6,21.1,8.2,70,7,848,4,27,9,0
0.0,26.3,11.6,21.1,8.2,70,7,8,19,44,51,0
0.0,26.3,11.6,21.1,8.2,70,7,847,17,25,3,0
0.0,26.3,11.6,21.1,8.2,70,7,154,15,37,210,0
0.0,26.3,11.6,21.1,8.2,70,7,825,16,31,210,0
0.0,26.3,11.6,21.1,8.2,70,7,840,9,24,211,0
0.0,26.3,11.6,21.1,8.2,70,7,817,10,34,4,0
0.0,26.3,11.6,21.1,8.2,70,7,830,2,26,9,0
0.0,19.4,11.1,15.5,9.4,70,7,1,1,38,131,1
0.0,19.4,11.1,15.5,9.4,70,7,822,4,34,131,1
0.0,19.4,11.1,15.5,9.4,70,7,830,2,26,9,1
0.0,19.4,11.1,15.5,9.4,70,7,848,6,27,9,1
0.0,19.4,11.1,15.5,9.4,70,7,846,9,23,1,1
0.0,19.4,11.1,15.5,9.4,70,7,815,17,33,211,1
0.0,19.4,11.1,15.5,9.4,70,7,840,12,24,211,1
0.0,19.4,11.1,15.5,9.4,70,7,817,8,34,4,1
0.0,19.4,11.1,15.5,9.4,70,7,832,3,29,1,1
0.0,19.4,11.1,15.5,9.4,70,7,826,13,29,213,1
0.0,19.4,11.1,15.5,9.4,70,7,8,16,44,51,1
0.0,19.4,11.1,15.5,9.4,70,7,825,15,31,210,1
0.0,19.4,11.1,15.5,9.4,70,7,154,0,37,210,1
0.0,19.4,11.1,15.5,9.4,70,7,841,19,29,51,1
0.0,19.4,11.1,15.5,9.4,70,7,842,7,27,213,1
0.0,19.4,11.1,15.5,9.4,70,7,847,11,25,3,1
0.0,19.4,11.1,15.5,9.4,70,7,849,18,28,3,1
0.0,19.4,11.1,15.5,9.4,70,7,839,5,27,4,0
0.0,19.4,11.1,15.5,9.4,70,7,844,14,26,6,0
0.0,19.4,11.1,15.5,9.4,70,7,20,10,36,6,0
2.6,21.3,12.4,17.1,12.0,11,7,1,1,38,131,1
2.6,21.3,12.4,17.1,12.0,11,7,830,7,26,9,1
2.6,21.3,12.4,17.1,12.0,11,7,822,2,34,131,1
2.6,21.3,12.4,17.1,12.0,11,7,840,3,24,211,1
2.6,21.3,12.4,17.1,12.0,11,7,848,13,27,9,1
2.6,21.3,12.4,17.1,12.0,11,7,20,5,36,6,1
2.6,21.3,12.4,17.1,12.0,11,7,815,4,33,211,1
2.6,21.3,12.4,17.1,12.0,11,7,817,11,34,4,1
2.6,21.3,12.4,17.1,12.0,11,7,832,9,29,1,1
2.6,21.3,12.4,17.1,12.0,11,7,825,0,31,210,1
2.6,21.3,12.4,17.1,12.0,11,7,844,6,26,6,1
2.6,21.3,12.4,17.1,12.0,11,7,826,17,29,213,1
2.6,21.3,12.4,17.1,12.0,11,7,846,8,23,1,1
2.6,21.3,12.4,17.1,12.0,11,7,839,14,27,4,1
2.6,21.3,12.4,17.1,12.0,11,7,8,20,44,51,1
2.6,21.3,12.4,17.1,12.0,11,7,154,0,37,210,1
2.6,21.3,12.4,17.1,12.0,11,7,841,19,29,51,1
2.6,21.3,12.4,17.1,12.0,11,7,847,12,25,3,1
2.6,21.3,12.4,17.1,12.0,11,7,849,15,28,3,1
2.6,21.3,12.4,17.1,12.0,11,7,842,10,27,213,0
0.0,20.8,11.5,16.6,16.2,9,8,1,1,38,131,1
0.0,20.8,11.5,16.6,16.2,9,8,830,3,26,9,1
0.0,20.8,11.5,16.6,16.2,9,8,844,4,26,6,1
0.0,20.8,11.5,16.6,16.2,9,8,817,8,34,4,1
0.0,20.8,11.5,16.6,16.2,9,8,846,5,23,1,1
0.0,20.8,11.5,16.6,16.2,9,8,839,9,27,4,1
0.0,20.8,11.5,16.6,16.2,9,8,842,11,27,213,1
0.0,20.8,11.5,16.6,16.2,9,8,848,12,27,9,1
0.0,20.8,11.5,16.6,16.2,9,8,840,6,24,211,1
0.0,20.8,11.5,16.6,16.2,9,8,20,10,36,6,1
0.0,20.8,11.5,16.6,16.2,9,8,822,2,34,131,1
0.0,20.8,11.5,16.6,16.2,9,8,847,20,25,3,1
0.0,20.8,11.5,16.6,16.2,9,8,832,7,29,1,1
0.0,20.8,11.5,16.6,16.2,9,8,841,15,29,51,1
0.0,20.8,11.5,16.6,16.2,9,8,849,18,28,3,1
0.0,20.8,11.5,16.6,16.2,9,8,154,17,37,210,1
0.0,20.8,11.5,16.6,16.2,9,8,8,16,44,51,1
0.0,20.8,11.5,16.6,16.2,9,8,826,19,29,213,0
0.0,20.8,11.5,16.6,16.2,9,8,825,14,31,210,0
0.0,20.8,11.5,16.6,16.2,9,8,807,13,36,211,0
6.5,27.9,15.1,20.2,21.0,9,8,830,4,26,9,1
6.5,27.9,15.1,20.2,21.0,9,8,1,2,38,131,1
6.5,27.9,15.1,20.2,21.0,9,8,822,1,34,131,1
6.5,27.9,15.1,20.2,21.0,9,8,844,8,26,6,1
6.5,27.9,15.1,20.2,21.0,9,8,848,9,27,9,1
6.5,27.9,15.1,20.2,21.0,9,8,840,6,24,211,1
6.5,27.9,15.1,20.2,21.0,9,8,807,3,36,211,1
6.5,27.9,15.1,20.2,21.0,9,8,839,14,27,4,1
6.5,27.9,15.1,20.2,21.0,9,8,846,10,23,1,1
6.5,27.9,15.1,20.2,21.0,9,8,826,16,29,213,1
6.5,27.9,15.1,20.2,21.0,9,8,842,7,27,213,1
6.5,27.9,15.1,20.2,21.0,9,8,20,11,36,6,1
6.5,27.9,15.1,20.2,21.0,9,8,832,12,29,1,1
6.5,27.9,15.1,20.2,21.0,9,8,817,5,34,4,1
6.5,27.9,15.1,20.2,21.0,9,8,8,20,44,51,1
6.5,27.9,15.1,20.2,21.0,9,8,154,13,37,210,1
6.5,27.9,15.1,20.2,21.0,9,8,841,19,29,51,1
6.5,27.9,15.1,20.2,21.0,9,8,847,15,25,3,1
6.5,27.9,15.1,20.2,21.0,9,8,849,18,28,3,1
6.5,27.9,15.1,20.2,21.0,9,8,825,17,31,210,0
0.1,28.1,20.8,24.6,12.7,4,8,1,1,38,131,1
0.1,28.1,20.8,24.6,12.7,4,8,830,3,26,9,1
0.1,28.1,20.8,24.6,12.7,4,8,822,2,34,131,1
0.1,28.1,20.8,24.6,12.7,4,8,840,5,24,211,1
0.1,28.1,20.8,24.6,12.7,4,8,815,4,33,211,1
0.1,28.1,20.8,24.6,12.7,4,8,832,7,29,1,1
0.1,28.1,20.8,24.6,12.7,4,8,20,11,36,6,1
0.1,28.1,20.8,24.6,12.7,4,8,848,6,27,9,1
0.1,28.1,20.8,24.6,12.7,4,8,842,10,27,213,1
0.1,28.1,20.8,24.6,12.7,4,8,846,8,23,1,1
0.1,28.1,20.8,24.6,12.7,4,8,817,13,34,4,1
0.1,28.1,20.8,24.6,12.7,4,8,826,12,29,213,1
0.1,28.1,20.8,24.6,12.7,4,8,839,15,27,4,1
0.1,28.1,20.8,24.6,12.7,4,8,8,14,44,51,1
0.1,28.1,20.8,24.6,12.7,4,8,825,16,31,210,1
0.1,28.1,20.8,24.6,12.7,4,8,841,20,29,51,1
0.1,28.1,20.8,24.6,12.7,4,8,847,18,25,3,1
0.1,28.1,20.8,24.6,12.7,4,8,849,19,28,3,1
0.1,28.1,20.8,24.6,12.7,4,8,154,17,37,210,1
0.1,28.1,20.8,24.6,12.7,4,8,844,9,26,6,0
8.1,18.1,10.0,14.1,15.9,13,8,1,1,38,131,1
8.1,18.1,10.0,14.1,15.9,13,8,822,2,34,131,1
8.1,18.1,10.0,14.1,15.9,13,8,830,3,26,9,1
8.1,18.1,10.0,14.1,15.9,13,8,817,4,34,4,1
8.1,18.1,10.0,14.1,15.9,13,8,839,6,27,4,1
8.1,18.1,10.0,14.1,15.9,13,8,848,5,27,9,1
8.1,18.1,10.0,14.1,15.9,13,8,846,10,23,1,1
8.1,18.1,10.0,14.1,15.9,13,8,842,12,27,213,1
8.1,18.1,10.0,14.1,15.9,13,8,840,9,24,211,1
8.1,18.1,10.0,14.1,15.9,13,8,815,8,33,211,1
8.1,18.1,10.0,14.1,15.9,13,8,826,11,29,213,1
8.1,18.1,10.0,14.1,15.9,13,8,8,16,44,51,1
8.1,18.1,10.0,14.1,15.9,13,8,20,14,36,6,1
8.1,18.1,10.0,14.1,15.9,13,8,844,13,26,6,1
8.1,18.1,10.0,14.1,15.9,13,8,154,17,37,210,1
8.1,18.1,10.0,14.1,15.9,13,8,849,19,28,3,1
8.1,18.1,10.0,14.1,15.9,13,8,825,20,31,210,1
8.1,18.1,10.0,14.1,15.9,13,8,841,18,29,51,0
8.1,18.1,10.0,14.1,15.9,13,8,847,15,25,3,0
8.1,18.1,10.0,14.1,15.9,13,8,832,7,29,1,0
7.6,24.6,16.1,20.7,9.5,14,9,842,10,27,213,1
7.6,24.6,16.1,20.7,9.5,14,9,832,3,29,1,1
7.6,24.6,16.1,20.7,9.5,14,9,840,8,24,211,1
7.6,24.6,16.1,20.7,9.5,14,9,846,6,23,1,1
7.6,24.6,16.1,20.7,9.5,14,9,822,2,34,131,1
7.6,24.6,16.1,20.7,9.5,14,9,817,7,34,4,1
7.6,24.6,16.1,20.7,9.5,14,9,1,1,38,131,1
7.6,24.6,16.1,20.7,9.5,14,9,839,12,27,4,1
7.6,24.6,16.1,20.7,9.5,14,9,826,11,29,213,1
7.6,24.6,16.1,20.7,9.5,14,9,815,4,33,211,1
7.6,24.6,16.1,20.7,9.5,14,9,849,20,28,3,1
7.6,24.6,16.1,20.7,9.5,14,9,154,16,37,210,1
7.6,24.6,16.1,20.7,9.5,14,9,8,14,44,51,1
7.6,24.6,16.1,20.7,9.5,14,9,847,19,25,3,1
7.6,24.6,16.1,20.7,9.5,14,9,848,9,27,9,1
7.6,24.6,16.1,20.7,9.5,14,9,841,18,29,51,1
7.6,24.6,16.1,20.7,9.5,14,9,830,5,26,9,0
7.6,24.6,16.1,20.7,9.5,14,9,844,13,26,6,0
7.6,24.6,16.1,20.7,9.5,14,9,825,15,31,210,0
7.6,24.6,16.1,20.7,9.5,14,9,20,17,36,6,0
0.0,29.6,17.3,23.5,14.7,76,9,1,1,38,131,1
0.0,29.6,17.3,23.5,14.7,76,9,822,2,34,131,1
0.0,29.6,17.3,23.5,14.7,76,9,848,4,27,9,1
0.0,29.6,17.3,23.5,14.7,76,9,817,8,34,4,1
0.0,29.6,17.3,23.5,14.7,76,9,815,7,33,211,1
0.0,29.6,17.3,23.5,14.7,76,9,846,11,23,1,1
0.0,29.6,17.3,23.5,14.7,76,9,826,12,29,213,1
0.0,29.6,17.3,23.5,14.7,76,9,844,5,26,6,1
0.0,29.6,17.3,23.5,14.7,76,9,8,13,44,51,1
0.0,29.6,17.3,23.5,14.7,76,9,20,14,36,6,1
0.0,29.6,17.3,23.5,14.7,76,9,847,18,25,3,1
0.0,29.6,17.3,23.5,14.7,76,9,154,15,37,210,1
0.0,29.6,17.3,23.5,14.7,76,9,840,6,24,211,0
0.0,29.6,17.3,23.5,14.7,76,9,839,10,27,4,0
0.0,29.6,17.3,23.5,14.7,76,9,849,19,28,3,0
0.0,29.6,17.3,23.5,14.7,76,9,825,20,31,210,0
0.0,29.6,17.3,23.5,14.7,76,9,841,17,29,51,0
0.0,29.6,17.3,23.5,14.7,76,9,832,9,29,1,0
0.0,29.6,17.3,23.5,14.7,76,9,830,3,26,9,0
0.0,29.6,17.3,23.5,14.7,76,9,842,16,27,213,0
0.0,31.7,17.7,25.2,11.2,71,9,822,3,34,131,1
0.0,31.7,17.7,25.2,11.2,71,9,830,2,26,9,1
0.0,31.7,17.7,25.2,11.2,71,9,1,1,38,131,1
0.0,31.7,17.7,25.2,11.2,71,9,815,4,33,211,1
0.0,31.7,17.7,25.2,11.2,71,9,817,5,34,4,1
0.0,31.7,17.7,25.2,11.2,71,9,844,10,26,6,1
0.0,31.7,17.7,25.2,11.2,71,9,839,7,27,4,1
0.0,31.7,17.7,25.2,11.2,71,9,826,11,29,213,1
0.0,31.7,17.7,25.2,11.2,71,9,842,9,27,213,1
0.0,31.7,17.7,25.2,11.2,71,9,848,15,27,9,1
0.0,31.7,17.7,25.2,11.2,71,9,841,17,29,51,1
0.0,31.7,17.7,25.2,11.2,71,9,825,18,31,210,1
0.0,31.7,17.7,25.2,11.2,71,9,20,14,36,6,1
0.0,31.7,17.7,25.2,11.2,71,9,8,19,44,51,1
0.0,31.7,17.7,25.2,11.2,71,9,846,8,23,1,1
0.0,31.7,17.7,25.2,11.2,71,9,849,20,28,3,1
0.0,31.7,17.7,25.2,11.2,71,9,154,16,37,210,1
0.0,31.7,17.7,25.2,11.2,71,9,847,13,25,3,1
0.0,31.7,17.7,25.2,11.2,71,9,832,6,29,1,0
0.0,31.7,17.7,25.2,11.2,71,9,840,12,24,211,0
0.4,9.7,4.6,6.7,11.5,20,10,1,2,38,131,1
0.4,9.7,4.6,6.7,11.5,20,10,830,3,26,9,1
0.4,9.7,4.6,6.7,11.5,20,10,817,6,34,4,1
0.4,9.7,4.6,6.7,11.5,20,10,815,9,33,211,1
0.4,9.7,4.6,6.7,11.5,20,10,832,10,29,1,1
0.4,9.7,4.6,6.7,11.5,20,10,842,12,27,213,1
0.4,9.7,4.6,6.7,11.5,20,10,844,4,26,6,1
0.4,9.7,4.6,6.7,11.5,20,10,807,20,36,211,1
0.4,9.7,4.6,6.7,11.5,20,10,154,16,37,210,1
0.4,9.7,4.6,6.7,11.5,20,10,841,14,29,51,1
0.4,9.7,4.6,6.7,11.5,20,10,20,11,36,6,1
0.4,9.7,4.6,6.7,11.5,20,10,8,19,44,51,1
0.4,9.7,4.6,6.7,11.5,20,10,825,15,31,210,1
0.4,9.7,4.6,6.7,11.5,20,10,849,18,28,3,1
0.4,9.7,4.6,6.7,11.5,20,10,826,13,29,213,1
0.4,9.7,4.6,6.7,11.5,20,10,846,8,23,1,0
0.4,9.7,4.6,6.7,11.5,20,10,848,5,27,9,0
0.4,9.7,4.6,6.7,11.5,20,10,839,7,27,4,0
0.4,9.7,4.6,6.7,11.5,20,10,822,1,34,131,0
0.4,9.7,4.6,6.7,11.5,20,10,847,17,25,3,0
3.2,20.0,13.0,16.8,29.6,75,10,1,1,38,131,1
3.2,20.0,13.0,16.8,29.6,75,10,822,2,34,131,1
3.2,20.0,13.0,16.8,29.6,75,10,830,3,26,9,1
3.2,20.0,13.0,16.8,29.6,75,10,844,4,26,6,1
3.2,20.0,13.0,16.8,29.6,75,10,842,9,27,213,1
3.2,20.0,13.0,16.8,29.6,75,10,832,7,29,1,1
3.2,20.0,13.0,16.8,29.6,75,10,815,5,33,211,1
3.2,20.0,13.0,16.8,29.6,75,10,839,11,27,4,1
3.2,20.0,13.0,16.8,29.6,75,10,817,10,34,4,1
3.2,20.0,13.0,16.8,29.6,75,10,20,15,36,6,1
3.2,20.0,13.0,16.8,29.6,75,10,8,16,44,51,1
3.2,20.0,13.0,16.8,29.6,75,10,848,6,27,9,1
3.2,20.0,13.0,16.8,29.6,75,10,846,8,23,1,1
3.2,20.0,13.0,16.8,29.6,75,10,847,14,25,3,1
3.2,20.0,13.0,16.8,29.6,75,10,841,17,29,51,1
3.2,20.0,13.0,16.8,29.6,75,10,825,19,31,210,1
3.2,20.0,13.0,16.8,29.6,75,10,154,18,37,210,1
3.2,20.0,13.0,16.8,29.6,75,10,849,20,28,3,1
3.2,20.0,13.0,16.8,29.6,75,10,826,13,29,213,1
3.2,20.0,13.0,16.8,29.6,75,10,840,12,24,211,0
0.0,18.3,10.6,14.3,8.2,21,11,1,2,38,131,1
0.0,18.3,10.6,14.3,8.2,21,11,822,1,34,131,1
0.0,18.3,10.6,14.3,8.2,21,11,817,5,34,4,1
0.0,18.3,10.6,14.3,8.2,21,11,826,8,29,213,1
0.0,18.3,10.6,14.3,8.2,21,11,844,7,26,6,1
0.0,18.3,10.6,14.3,8.2,21,11,815,11,33,211,1
0.0,18.3,10.6,14.3,8.2,21,11,832,10,29,1,1
0.0,18.3,10.6,14.3,8.2,21,11,846,9,23,1,1
0.0,18.3,10.6,14.3,8.2,21,11,8,18,44,51,1
0.0,18.3,10.6,14.3,8.2,21,11,841,20,29,51,1
0.0,18.3,10.6,14.3,8.2,21,11,849,19,28,3,1
0.0,18.3,10.6,14.3,8.2,21,11,20,14,36,6,1
0.0,18.3,10.6,14.3,8.2,21,11,840,15,24,211,1
0.0,18.3,10.6,14.3,8.2,21,11,154,16,37,210,1
0.0,18.3,10.6,14.3,8.2,21,11,848,6,27,9,1
0.0,18.3,10.6,14.3,8.2,21,11,847,13,25,3,0
0.0,18.3,10.6,14.3,8.2,21,11,830,3,26,9,0
0.0,18.3,10.6,14.3,8.2,21,11,825,17,31,210,0
0.0,18.3,10.6,14.3,8.2,21,11,839,12,27,4,0
0.0,18.3,10.6,14.3,8.2,21,11,842,4,27,213,0
0.4,12.8,9.4,11.2,10.8,5,11,1,6,38,131,1
0.4,12.8,9.4,11.2,10.8,5,11,815,3,33,211,1
0.4,12.8,9.4,11.2,10.8,5,11,20,11,36,6,1
0.4,12.8,9.4,11.2,10.8,5,11,844,12,26,6,1
0.4,12.8,9.4,11.2,10.8,5,11,832,15,29,1,1
0.4,12.8,9.4,11.2,10.8,5,11,830,2,26,9,1
0.4,12.8,9.4,11.2,10.8,5,11,848,4,27,9,1
0.4,12.8,9.4,11.2,10.8,5,11,846,14,23,1,1
0.4,12.8,9.4,11.2,10.8,5,11,840,1,24,211,1
0.4,12.8,9.4,11.2,10.8,5,11,817,5,34,4,1
0.4,12.8,9.4,11.2,10.8,5,11,839,7,27,4,1
0.4,12.8,9.4,11.2,10.8,5,11,826,16,29,213,1
0.4,12.8,9.4,11.2,10.8,5,11,842,19,27,213,1
0.4,12.8,9.4,11.2,10.8,5,11,822,9,34,131,1
0.4,12.8,9.4,11.2,10.8,5,11,8,8,44,51,1
0.4,12.8,9.4,11.2,10.8,5,11,847,0,25,3,1
0.4,12.8,9.4,11.2,10.8,5,11,825,13,31,210,0
0.4,12.8,9.4,11.2,10.8,5,11,154,17,37,210,0
0.4,12.8,9.4,11.2,10.8,5,11,849,0,28,3,0
0.4,12.8,9.4,11.2,10.8,5,11,841,10,29,51,0
0.0,25.0,21.4,23.8,23.8,3,11,1,1,38,131,1
0.0,25.0,21.4,23.8,23.8,3,11,830,3,26,9,1
0.0,25.0,21.4,23.8,23.8,3,11,848,4,27,9,1
0.0,25.0,21.4,23.8,23.8,3,11,846,9,23,1,1
0.0,25.0,21.4,23.8,23.8,3,11,832,15,29,1,1
0.0,25.0,21.4,23.8,23.8,3,11,842,8,27,213,1
0.0,25.0,21.4,23.8,23.8,3,11,817,6,34,4,1
0.0,25.0,21.4,23.8,23.8,3,11,822,2,34,131,1
0.0,25.0,21.4,23.8,23.8,3,11,839,7,27,4,1
0.0,25.0,21.4,23.8,23.8,3,11,844,12,26,6,1
0.0,25.0,21.4,23.8,23.8,3,11,826,10,29,213,1
0.0,25.0,21.4,23.8,23.8,3,11,847,14,25,3,1
0.0,25.0,21.4,23.8,23.8,3,11,20,11,36,6,1
0.0,25.0,21.4,23.8,23.8,3,11,849,20,28,3,1
0.0,25.0,21.4,23.8,23.8,3,11,8,17,44,51,1
0.0,25.0,21.4,23.8,23.8,3,11,841,16,29,51,1
0.0,25.0,21.4,23.8,23.8,3,11,825,18,31,210,1
0.0,25.0,21.4,23.8,23.8,3,11,815,5,33,211,0
0.0,25.0,21.4,23.8,23.8,3,11,840,13,24,211,0
0.0,25.0,21.4,23.8,23.8,3,11,154,19,37,210,0
0.0,25.6,18.7,22.3,36.4,3,12,815,5,33,211,1
0.0,25.6,18.7,22.3,36.4,3,12,839,11,27,4,1
0.0,25.6,18.7,22.3,36.4,3,12,840,10,24,211,1
0.0,25.6,18.7,22.3,36.4,3,12,832,8,29,1,1
0.0,25.6,18.7,22.3,36.4,3,12,817,7,34,4,1
0.0,25.6,18.7,22.3,36.4,3,12,848,12,27,9,1
0.0,25.6,18.7,22.3,36.4,3,12,826,6,29,213,1
0.0,25.6,18.7,22.3,36.4,3,12,822,1,34,131,1
0.0,25.6,18.7,22.3,36.4,3,12,847,2,25,131,1
0.0,25.6,18.7,22.3,36.4,3,12,846,19,23,1,1
0.0,25.6,18.7,22.3,36.4,3,12,842,9,27,213,1
0.0,25.6,18.7,22.3,36.4,3,12,20,13,36,6,1
0.0,25.6,18.7,22.3,36.4,3,12,841,14,29,51,1
0.0,25.6,18.7,22.3,36.4,3,12,8,18,44,51,1
0.0,25.6,18.7,22.3,36.4,3,12,825,15,31,210,1
0.0,25.6,18.7,22.3,36.4,3,12,851,17,28,3,1
0.0,25.6,18.7,22.3,36.4,3,12,850,20,27,210,1
0.0,25.6,18.7,22.3,36.4,3,12,849,16,28,3,0
0.0,25.6,18.7,22.3,36.4,3,12,830,3,26,9,0
0.0,25.6,18.7,22.3,36.4,3,12,844,4,26,6,0
0.0,25.6,16.6,21.3,19.2,24,12,830,1,26,9,1
0.0,25.6,16.6,21.3,19.2,24,12,822,2,34,131,1
0.0,25.6,16.6,21.3,19.2,24,12,1,3,38,131,1
0.0,25.6,16.6,21.3,19.2,24,12,848,5,27,9,1
0.0,25.6,16.6,21.3,19.2,24,12,846,4,23,1,1
0.0,25.6,16.6,21.3,19.2,24,12,832,6,29,1,1
0.0,25.6,16.6,21.3,19.2,24,12,817,11,34,4,1
0.0,25.6,16.6,21.3,19.2,24,12,842,9,27,213,1
0.0,25.6,16.6,21.3,19.2,24,12,839,10,27,4,1
0.0,25.6,16.6,21.3,19.2,24,12,840,8,24,211,1
0.0,25.6,16.6,21.3,19.2,24,12,826,7,29,213,1
0.0,25.6,16.6,21.3,19.2,24,12,8,15,44,51,1
0.0,25.6,16.6,21.3,19.2,24,12,844,12,26,6,1
0.0,25.6,16.6,21.3,19.2,24,12,20,13,36,6,1
0.0,25.6,16.6,21.3,19.2,24,12,847,16,25,3,1
0.0,25.6,16.6,21.3,19.2,24,12,841,14,29,51,1
0.0,25.6,16.6,21.3,19.2,24,12,849,18,28,3,1
0.0,25.6,16.6,21.3,19.2,24,12,825,20,31,210,1
0.0,25.6,16.6,21.3,19.2,24,12,850,17,27,210,1
0.0,25.6,16.6,21.3,19.2,24,12,815,19,33,211,0
0.0,29.6,23.0,26.1,23.4,78,11,1,1,38,131,1
0.0,29.6,23.0,26.1,23.4,78,11,830,7,26,9,1
0.0,29.6,23.0,26.1,23.4,78,11,4,3,42,214,1
0.0,29.6,23.0,26.1,23.4,78,11,815,11,33,9,1
0.0,29.6,23.0,26.1,23.4,78,11,839,9,27,214,1
0.0,29.6,23.0,26.1,23.4,78,11,840,12,24,117,1
0.0,29.6,23.0,26.1,23.4,78,11,832,5,29,6,1
0.0,29.6,23.0,26.1,23.4,78,11,844,13,26,6,1
0.0,29.6,23.0,26.1,23.4,78,11,846,4,23,1,1
0.0,29.6,23.0,26.1,23.4,78,11,20,10,36,117,1
0.0,29.6,23.0,26.1,23.4,78,11,842,2,27,213,1
0.0,29.6,23.0,26.1,23.4,78,11,817,14,34,1,1
0.0,29.6,23.0,26.1,23.4,78,11,852,8,23,213,1
0.0,29.6,23.0,26.1,23.4,78,11,8,16,44,51,1
0.0,29.6,23.0,26.1,23.4,78,11,841,18,29,51,1
0.0,29.6,23.0,26.1,23.4,78,11,854,19,24,210,1
0.0,29.6,23.0,26.1,23.4,78,11,847,15,25,3,1
0.0,29.6,23.0,26.1,23.4,78,11,853,20,24,210,1
0.0,29.6,23.0,26.1,23.4,78,11,849,17,28,3,0
0.0,29.6,23.0,26.1,23.4,78,11,822,6,34,131,0
0.0,22.6,20.4,21.4,47.7,3,3,1,2,38,131,1
0.0,22.6,20.4,21.4,47.7,3,3,830,1,26,9,1
0.0,22.6,20.4,21.4,47.7,3,3,822,3,34,131,1
0.0,22.6,20.4,21.4,47.7,3,3,846,7,23,1,1
0.0,22.6,20.4,21.4,47.7,3,3,815,0,33,9,1
0.0,22.6,20.4,21.4,47.7,3,3,844,4,26,6,1
0.0,22.6,20.4,21.4,47.7,3,3,817,6,34,1,1
0.0,22.6,20.4,21.4,47.7,3,3,832,8,29,6,1
0.0,22.6,20.4,21.4,47.7,3,3,852,13,23,213,1
0.0,22.6,20.4,21.4,47.7,3,3,840,10,24,117,1
0.0,22.6,20.4,21.4,47.7,3,3,8,14,44,51,1
0.0,22.6,20.4,21.4,47.7,3,3,841,12,29,51,1
0.0,22.6,20.4,21.4,47.7,3,3,839,16,27,214,1
0.0,22.6,20.4,21.4,47.7,3,3,847,15,25,3,1
0.0,22.6,20.4,21.4,47.7,3,3,20,20,36,117,1
0.0,22.6,20.4,21.4,47.7,3,3,854,18,24,210,1
0.0,22.6,20.4,21.4,47.7,3,3,842,5,27,213,0
0.0,22.6,20.4,21.4,47.7,3,3,849,17,28,3,0
