precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,year,driverId,grid,driver_age,constructor,driver_count,results
0.4,24.3,14.4,19.5,6.2,71,9,2018,830,19,26,9,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,817,18,34,9,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,844,7,26,15,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,825,5,31,210,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,839,6,27,10,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,815,8,33,10,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,154,9,37,210,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,807,12,36,4,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,828,10,33,15,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,4,16,42,1,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,840,14,24,3,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,838,15,31,1,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,832,11,29,4,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,845,13,28,3,20,1
0.4,24.3,14.4,19.5,6.2,71,9,2018,842,17,27,5,20,0
0.4,24.3,14.4,19.5,6.2,71,9,2018,843,20,33,5,20,0
0.0,25.4,18.0,21.3,19.9,22,10,2018,1,1,38,131,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,822,2,34,131,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,830,3,26,9,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,817,15,34,9,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,8,4,44,6,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,20,8,36,6,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,815,9,33,10,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,154,5,37,210,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,839,11,27,10,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,832,13,29,4,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,842,7,27,5,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,828,20,33,15,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,843,6,33,5,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,4,18,42,1,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,838,19,31,1,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,845,17,28,3,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,840,14,24,3,20,1
0.0,25.4,18.0,21.3,19.9,22,10,2018,844,10,26,15,20,0
0.0,25.4,18.0,21.3,19.9,22,10,2018,807,16,36,4,20,0
0.0,25.4,18.0,21.3,19.9,22,10,2018,825,12,31,210,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,8,2,44,6,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,830,18,26,9,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,1,1,38,131,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,20,5,36,6,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,822,3,34,131,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,807,7,36,4,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,832,11,29,4,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,815,10,33,10,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,843,20,33,5,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,828,16,33,15,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,838,17,31,1,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,842,19,27,5,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,845,14,28,3,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,840,15,24,3,20,1
0.0,21.2,13.3,17.4,17.7,69,10,2018,844,9,26,15,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,817,4,34,9,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,154,8,37,210,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,4,13,42,1,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,839,6,27,10,20,0
0.0,21.2,13.3,17.4,17.7,69,10,2018,825,12,31,210,20,0
1.9,18.6,10.8,13.7,15.8,32,10,2018,830,2,26,9,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,20,4,36,6,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,8,6,44,6,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,1,3,38,131,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,822,5,34,131,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,807,7,36,4,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,844,9,26,15,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,838,15,31,1,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,828,10,33,15,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,842,20,27,5,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,839,11,27,10,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,840,17,24,3,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,845,19,28,3,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,843,14,33,5,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,825,16,31,210,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,154,18,37,210,20,1
1.9,18.6,10.8,13.7,15.8,32,10,2018,817,1,34,9,20,0
1.9,18.6,10.8,13.7,15.8,32,10,2018,815,13,33,10,20,0
1.9,18.6,10.8,13.7,15.8,32,10,2018,832,8,29,4,20,0
1.9,18.6,10.8,13.7,15.8,32,10,2018,4,12,42,1,20,0
3.3,25.4,17.7,20.5,13.0,18,11,2018,1,1,38,131,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,830,5,26,9,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,8,4,44,6,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,817,11,34,9,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,822,3,34,131,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,20,2,36,6,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,844,7,26,15,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,154,8,37,210,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,825,10,31,210,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,815,12,33,10,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,843,16,33,5,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,832,15,29,4,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,842,9,27,5,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,838,20,31,1,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,839,18,27,10,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,845,14,28,3,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,4,17,42,1,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,840,19,24,3,20,1
3.3,25.4,17.7,20.5,13.0,18,11,2018,807,13,36,4,20,0
3.3,25.4,17.7,20.5,13.0,18,11,2018,828,6,33,15,20,0
0.4,33.8,22.4,27.4,32.5,24,11,2018,1,1,38,131,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,20,3,36,6,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,830,6,26,9,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,817,5,34,9,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,822,2,34,131,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,832,11,29,4,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,844,8,26,15,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,815,14,33,10,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,154,7,37,210,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,825,13,31,210,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,4,15,42,1,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,843,16,33,5,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,840,20,24,3,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,838,18,31,1,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,845,19,28,3,20,1
0.4,33.8,22.4,27.4,32.5,24,11,2018,842,17,27,5,20,0
0.4,33.8,22.4,27.4,32.5,24,11,2018,839,9,27,10,20,0
0.4,33.8,22.4,27.4,32.5,24,11,2018,828,12,33,15,20,0
0.4,33.8,22.4,27.4,32.5,24,11,2018,8,4,44,6,20,0
0.4,33.8,22.4,27.4,32.5,24,11,2018,807,10,36,4,20,0
0.0,27.1,15.1,20.7,15.4,1,3,2019,822,2,34,131,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,1,1,38,131,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,830,4,26,9,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,20,3,36,6,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,844,5,26,6,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,825,7,31,210,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,807,11,36,4,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,8,9,44,51,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,840,16,24,211,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,826,15,29,5,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,842,17,27,9,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,846,8,23,1,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,815,10,33,211,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,848,13,27,5,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,841,14,29,51,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,847,19,25,3,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,9,20,38,3,20,1
0.0,27.1,15.1,20.7,15.4,1,3,2019,154,6,37,210,20,0
0.0,27.1,15.1,20.7,15.4,1,3,2019,817,12,34,4,20,0
0.0,27.1,15.1,20.7,15.4,1,3,2019,832,18,29,1,20,0
0.0,25.9,22.1,24.5,42.2,3,3,2019,1,3,38,131,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,822,4,34,131,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,844,1,26,6,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,830,5,26,9,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,20,2,36,6,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,846,9,23,1,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,8,8,44,51,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,842,13,27,9,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,848,12,27,5,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,815,14,33,211,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,841,16,29,51,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,826,15,29,5,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,825,6,31,210,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,840,18,24,211,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,847,19,25,3,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,9,20,38,3,20,1
0.0,25.9,22.1,24.5,42.2,3,3,2019,807,17,36,4,20,0
0.0,25.9,22.1,24.5,42.2,3,3,2019,817,10,34,4,20,0
0.0,25.9,22.1,24.5,42.2,3,3,2019,832,7,29,1,20,0
0.0,25.9,22.1,24.5,42.2,3,3,2019,154,11,37,210,20,0
0.0,19.5,8.1,13.0,22.1,17,4,2019,1,2,38,131,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,822,1,34,131,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,20,3,36,6,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,830,5,26,9,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,844,4,26,6,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,842,6,27,9,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,817,7,34,4,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,815,12,33,211,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,8,13,44,51,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,848,0,27,5,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,154,10,37,210,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,840,16,24,211,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,825,9,31,210,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,832,14,29,1,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,841,19,29,51,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,847,17,25,3,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,9,18,38,3,20,1
0.0,19.5,8.1,13.0,22.1,17,4,2019,846,15,23,1,20,0
0.0,19.5,8.1,13.0,22.1,17,4,2019,826,11,29,5,20,0
0.0,19.5,8.1,13.0,22.1,17,4,2019,807,8,36,4,20,0
0.0,17.8,12.1,15.1,23.8,73,4,2019,822,1,34,131,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,1,2,38,131,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,20,3,36,6,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,830,4,26,9,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,844,8,26,6,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,815,5,33,211,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,832,9,29,1,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,846,7,23,1,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,840,13,24,211,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,8,0,44,51,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,848,11,27,5,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,841,17,29,51,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,825,12,31,210,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,807,15,36,4,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,847,16,25,3,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,9,0,38,3,20,1
0.0,17.8,12.1,15.1,23.8,73,4,2019,842,0,27,9,20,0
0.0,17.8,12.1,15.1,23.8,73,4,2019,154,14,37,210,20,0
0.0,17.8,12.1,15.1,23.8,73,4,2019,826,6,29,5,20,0
0.0,17.8,12.1,15.1,23.8,73,4,2019,817,10,34,4,20,0
0.0,20.4,11.0,15.5,15.1,4,5,2019,1,2,38,131,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,822,1,34,131,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,830,4,26,9,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,20,3,36,6,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,844,5,26,6,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,842,6,27,9,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,825,8,31,210,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,832,12,29,1,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,826,9,29,5,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,154,7,37,210,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,848,11,27,5,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,817,13,34,4,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,807,0,36,4,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,8,14,44,51,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,815,15,33,211,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,841,18,29,51,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,847,19,25,3,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,9,17,38,3,20,1
0.0,20.4,11.0,15.5,15.1,4,5,2019,840,16,24,211,20,0
0.0,20.4,11.0,15.5,15.1,4,5,2019,846,10,23,1,20,0
6.2,20.6,13.6,18.1,7.2,6,5,2019,1,1,38,131,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,20,4,36,6,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,822,2,34,131,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,830,3,26,9,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,842,8,27,9,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,832,9,29,1,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,826,7,29,5,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,848,10,27,5,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,817,6,34,4,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,154,13,37,210,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,846,12,23,1,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,825,5,31,210,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,815,16,33,211,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,807,11,36,4,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,847,19,25,3,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,840,17,24,211,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,8,14,44,51,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,9,20,38,3,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,841,18,29,51,20,1
6.2,20.6,13.6,18.1,7.2,6,5,2019,844,15,26,6,20,0
0.0,27.0,13.1,20.2,12.6,7,6,2019,1,2,38,131,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,20,1,36,6,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,844,3,26,6,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,822,6,34,131,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,830,9,26,9,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,817,4,34,4,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,807,7,36,4,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,842,5,27,9,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,840,17,24,211,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,826,10,29,5,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,832,11,29,1,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,815,15,33,211,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,841,12,29,51,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,154,14,37,210,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,8,16,44,51,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,847,18,25,3,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,825,0,31,210,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,9,19,38,3,20,1
0.0,27.0,13.1,20.2,12.6,7,6,2019,848,13,27,5,20,0
0.0,27.0,13.1,20.2,12.6,7,6,2019,846,8,23,1,20,0
0.0,26.3,16.4,21.4,12.1,34,6,2019,1,1,38,131,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,822,2,34,131,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,844,3,26,6,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,830,4,26,9,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,20,7,36,6,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,832,6,29,1,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,8,12,44,51,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,807,13,36,4,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,846,5,23,1,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,842,9,27,9,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,817,8,34,4,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,815,14,33,211,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,840,17,24,211,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,826,19,29,5,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,848,11,27,5,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,841,10,29,51,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,825,15,31,210,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,9,18,38,3,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,847,20,25,3,20,1
0.0,26.3,16.4,21.4,12.1,34,6,2019,154,16,37,210,20,0
0.0,30.2,14.1,23.3,10.1,70,6,2019,830,2,26,9,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,844,1,26,6,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,822,3,34,131,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,20,9,36,6,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,1,4,38,131,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,846,5,23,1,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,842,8,27,9,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,832,19,29,1,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,8,6,44,51,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,841,7,29,51,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,815,13,33,211,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,817,12,34,4,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,807,15,36,4,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,840,14,24,211,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,848,18,27,5,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,154,11,37,210,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,826,16,29,5,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,847,0,25,3,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,825,10,31,210,20,1
0.0,30.2,14.1,23.3,10.1,70,6,2019,9,17,38,3,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,1,2,38,131,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,822,1,34,131,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,844,3,26,6,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,842,5,27,9,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,830,4,26,9,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,832,13,29,1,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,817,7,34,4,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,8,12,44,51,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,826,17,29,5,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,807,10,36,4,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,846,8,23,1,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,848,9,27,5,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,840,18,24,211,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,847,19,25,3,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,9,20,38,3,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,20,6,36,6,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,815,15,33,211,20,1
0.9,19.2,10.7,15.6,13.9,9,7,2019,841,11,29,51,20,0
0.9,19.2,10.7,15.6,13.9,9,7,2019,154,14,37,210,20,0
0.9,19.2,10.7,15.6,13.9,9,7,2019,825,16,31,210,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,830,2,26,9,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,20,20,36,6,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,826,14,29,5,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,840,15,24,211,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,832,7,29,1,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,848,16,27,5,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,154,6,37,210,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,825,12,31,210,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,1,1,38,131,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,9,18,38,3,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,847,17,25,3,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,8,5,44,51,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,841,11,29,51,20,1
6.6,24.9,17.8,20.4,16.5,10,7,2019,842,4,27,9,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,822,3,34,131,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,807,9,36,4,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,844,10,26,6,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,846,19,23,1,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,817,13,34,4,20,0
6.6,24.9,17.8,20.4,16.5,10,7,2019,815,8,33,211,20,0
0.0,24.1,14.2,19.5,12.2,11,8,2019,1,3,38,131,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,830,1,26,9,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,20,5,36,6,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,844,4,26,6,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,832,8,29,1,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,842,6,27,9,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,8,10,44,51,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,822,2,34,131,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,846,7,23,1,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,848,12,27,5,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,815,16,33,211,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,807,11,36,4,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,825,14,31,210,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,817,20,34,4,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,826,13,29,5,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,847,15,25,3,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,840,18,24,211,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,841,17,29,51,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,9,19,38,3,20,1
0.0,24.1,14.2,19.5,12.2,11,8,2019,154,9,37,210,20,0
